value,dbpedia-2015,dbpedia-2022-matched,dbpedia-2025,relative_change
nodes/http://dbpedia.org/resource/Texas/rank_weighted,56.000000,855.000000,857.000000,14.303571
"nodes/http://dbpedia.org/resource/Tucker_County,_West_Virginia/rank_shift",-58.000000,-371.000000,-868.000000,-13.965517
nodes/http://dbpedia.org/resource/Michigan/rank_weighted,179.000000,4474.000000,2674.000000,13.938547
nodes/http://dbpedia.org/resource/Square_dance/rank_shift,-438.000000,-1116.000000,-6542.000000,-13.936073
nodes/http://dbpedia.org/resource/Records_of_members_of_parliament_of_the_United_Kingdom/rank_weighted,740.000000,5208.000000,11043.000000,13.922973
nodes/http://dbpedia.org/resource/Zagreb/rank_shift,13.000000,327.000000,193.000000,13.846154
nodes/http://dbpedia.org/resource/Princeton_University/rank_unweighted,383.000000,2105.000000,5683.000000,13.838120
nodes/http://dbpedia.org/resource/British_War_Medal/rank_shift,-38.000000,-2124.000000,-562.000000,-13.789474
"nodes/http://dbpedia.org/resource/Trinity_College,_Oxford/rank_shift",-14.000000,-329.000000,-206.000000,-13.714286
nodes/http://dbpedia.org/resource/FC_Barcelona/rank_weighted,299.000000,6971.000000,4393.000000,13.692308
"nodes/http://dbpedia.org/resource/Freeman_Freeman-Thomas,_1st_Marquess_of_Willingdon/rank_shift",44.000000,372.000000,643.000000,13.613636
nodes/http://dbpedia.org/resource/Alignment_(Dungeons_&_Dragons)/rank_unweighted,269.000000,15869.000000,3931.000000,13.613383
nodes/http://dbpedia.org/resource/Historic_counties_of_England/rank_unweighted,67.000000,145.000000,979.000000,13.611940
nodes/http://dbpedia.org/resource/Western_philosophy/rank_weighted,409.000000,1142.000000,5972.000000,13.601467
nodes/http://dbpedia.org/resource/Baron_Selsdon/rank_weighted,1259.000000,2852.000000,18352.000000,13.576648
nodes/http://dbpedia.org/resource/British_nationality_law/rank_unweighted,357.000000,1336.000000,5196.000000,13.554622
nodes/http://dbpedia.org/resource/India/rank_shift,17.000000,1.000000,-210.000000,-13.352941
nodes/http://dbpedia.org/resource/Oxford/rank_weighted,118.000000,215.000000,1685.000000,13.279661
nodes/http://dbpedia.org/resource/Indiana/rank_weighted,186.000000,2044.000000,2656.000000,13.279570
nodes/http://dbpedia.org/resource/John_Remer/rank_weighted,2078.000000,9079.000000,29563.000000,13.226660
nodes/http://dbpedia.org/resource/Poland/rank_unweighted,455.000000,251.000000,6463.000000,13.204396
nodes/http://dbpedia.org/resource/Ontario/rank_unweighted,181.000000,406.000000,2555.000000,13.116022
nodes/http://dbpedia.org/resource/Bradford/rank_shift,-79.000000,-106.000000,-1113.000000,-13.088608
nodes/http://dbpedia.org/resource/Frederick_Mallalieu/rank_shift,147.000000,-77.000000,2070.000000,13.081633
nodes/http://dbpedia.org/resource/Indianapolis/rank_unweighted,289.000000,4866.000000,4064.000000,13.062284
nodes/http://dbpedia.org/resource/Religion/rank_weighted,407.000000,1328.000000,5718.000000,13.049140
nodes/http://dbpedia.org/resource/Kingdom_of_England/rank_unweighted,296.000000,2527.000000,4158.000000,13.047297
nodes/http://dbpedia.org/resource/Colfox_baronets/rank_shift,190.000000,949.000000,2661.000000,13.005263
nodes/http://dbpedia.org/resource/Massachusetts/rank_shift,5.000000,59.000000,-60.000000,-13.000000
"nodes/http://dbpedia.org/resource/David_Cunliffe-Lister,_2nd_Earl_of_Swinton/rank_shift",80.000000,14.000000,1119.000000,12.987500
nodes/http://dbpedia.org/resource/Wales/rank_weighted,71.000000,54.000000,992.000000,12.971831
"nodes/http://dbpedia.org/resource/Bath,_Maine/rank_shift",14.000000,864.000000,-167.000000,-12.928571
nodes/http://dbpedia.org/resource/London/rank_unweighted,10.000000,9.000000,139.000000,12.900000
nodes/http://dbpedia.org/resource/Alfred_Bonwick/rank_shift,-113.000000,977.000000,1343.000000,12.884956
nodes/http://dbpedia.org/resource/Dymoke_White/rank_shift,79.000000,1608.000000,1096.000000,12.873418
nodes/http://dbpedia.org/resource/Samuel_Hill-Wood/rank_weighted,2135.000000,3591.000000,29607.000000,12.867447
nodes/http://dbpedia.org/resource/Solicitor_General_for_Scotland/rank_weighted,463.000000,455.000000,6399.000000,12.820734
nodes/http://dbpedia.org/resource/Americans/rank_shift,-53.000000,-3133.000000,-729.000000,-12.754717
nodes/http://dbpedia.org/resource/Mumbai/rank_weighted,533.000000,828.000000,7287.000000,12.671670
nodes/http://dbpedia.org/resource/India/rank_weighted,117.000000,217.000000,1586.000000,12.555556
nodes/http://dbpedia.org/resource/Quebec/rank_weighted,169.000000,937.000000,2284.000000,12.514793
nodes/http://dbpedia.org/resource/Cornwall/rank_unweighted,188.000000,654.000000,2537.000000,12.494681
"nodes/http://dbpedia.org/resource/Arthur_Churchman,_1st_Baron_Woodbridge/rank_weighted",242.000000,5211.000000,3261.000000,12.475207
nodes/http://dbpedia.org/resource/Quebec/rank_unweighted,189.000000,1029.000000,2542.000000,12.449735
nodes/http://dbpedia.org/resource/George_Washington/rank_shift,-60.000000,-520.000000,-805.000000,-12.416667
nodes/http://dbpedia.org/resource/Province_of_New_Hampshire/rank_shift,-91.000000,-2854.000000,-1215.000000,-12.351648
nodes/http://dbpedia.org/resource/South_West_England/rank_weighted,240.000000,833.000000,3198.000000,12.325000
nodes/http://dbpedia.org/resource/Physician/rank_shift,74.000000,-2081.000000,-837.000000,-12.310811
nodes/http://dbpedia.org/resource/Sweden/rank_unweighted,194.000000,166.000000,2576.000000,12.278351
nodes/http://dbpedia.org/resource/Scott_Conant/rank_shift,-181.000000,-15.000000,-2403.000000,-12.276243
nodes/http://dbpedia.org/resource/Indiana/rank_unweighted,211.000000,2021.000000,2795.000000,12.246445
nodes/http://dbpedia.org/resource/China/rank_unweighted,171.000000,169.000000,2263.000000,12.233918
nodes/http://dbpedia.org/resource/William_Craven-Ellis/rank_shift,-136.000000,860.000000,1526.000000,12.220588
"nodes/http://dbpedia.org/resource/Robert_Morrison,_1st_Baron_Morrison/rank_weighted",798.000000,1513.000000,10532.000000,12.197995
nodes/http://dbpedia.org/resource/Cornwall/rank_weighted,191.000000,896.000000,2517.000000,12.178010
nodes/http://dbpedia.org/resource/Columbia_University/rank_weighted,248.000000,3267.000000,3262.000000,12.153226
nodes/http://dbpedia.org/resource/Toronto/rank_unweighted,213.000000,176.000000,2797.000000,12.131455
nodes/http://dbpedia.org/resource/Lord_Henry_Cavendish-Bentinck/rank_weighted,507.000000,589.000000,6644.000000,12.104536
nodes/http://dbpedia.org/resource/William_Mackinder/rank_unweighted,2267.000000,2558.000000,29694.000000,12.098368
nodes/http://dbpedia.org/resource/Megan_Lloyd_George/rank_unweighted,1709.000000,2098.000000,22357.000000,12.081919
nodes/http://dbpedia.org/resource/Mount_Isa/rank_shift,24.000000,-179.000000,312.000000,12.000000
"nodes/http://dbpedia.org/resource/Maurice_Roche,_4th_Baron_Fermoy/rank_weighted",447.000000,2392.000000,5784.000000,11.939597
nodes/http://dbpedia.org/resource/Mayor–council_government/rank_weighted,57.000000,487.000000,737.000000,11.929825
nodes/http://dbpedia.org/resource/Mayor/rank_unweighted,52.000000,283.000000,672.000000,11.923077
nodes/http://dbpedia.org/resource/Quebec/rank_shift,20.000000,92.000000,258.000000,11.900000
nodes/http://dbpedia.org/resource/Egypt/rank_weighted,513.000000,559.000000,6555.000000,11.777778
nodes/http://dbpedia.org/resource/Mexico/rank_unweighted,230.000000,284.000000,2935.000000,11.760870
nodes/http://dbpedia.org/resource/Tennessee/rank_weighted,289.000000,1641.000000,3685.000000,11.750865
nodes/http://dbpedia.org/resource/Businessperson/rank_weighted,664.000000,2370.000000,8388.000000,11.632530
nodes/http://dbpedia.org/resource/Essex/rank_weighted,86.000000,122.000000,1083.000000,11.593023
nodes/http://dbpedia.org/resource/San_Francisco/rank_weighted,201.000000,6230.000000,2531.000000,11.592040
nodes/http://dbpedia.org/resource/Netherlands/rank_unweighted,309.000000,409.000000,3877.000000,11.546926
nodes/http://dbpedia.org/resource/Urban_area/rank_unweighted,130.000000,258.000000,1629.000000,11.530769
nodes/http://dbpedia.org/resource/Southwark/rank_unweighted,756.000000,9844.000000,9470.000000,11.526455
"nodes/http://dbpedia.org/resource/Sir_John_Brunner,_2nd_Baronet/rank_weighted",2364.000000,2727.000000,29612.000000,11.526227
nodes/http://dbpedia.org/resource/Eastern_Time_Zone/rank_unweighted,6.000000,50.000000,75.000000,11.500000
nodes/http://dbpedia.org/resource/Public_company/rank_weighted,327.000000,2068.000000,4079.000000,11.474006
nodes/http://dbpedia.org/resource/Epistemology/rank_unweighted,1987.000000,1533.000000,24753.000000,11.457474
nodes/http://dbpedia.org/resource/Electoral_district_of_Mackay/rank_shift,171.000000,-1321.000000,-1769.000000,-11.345029
nodes/http://dbpedia.org/resource/Historic_counties_of_England/rank_weighted,130.000000,218.000000,1602.000000,11.323077
nodes/http://dbpedia.org/resource/Yellow/rank_weighted,551.000000,7747.000000,6785.000000,11.313975
nodes/http://dbpedia.org/resource/Michael_Crandon/rank_shift,240.000000,-4207.000000,2950.000000,11.291667
nodes/http://dbpedia.org/resource/South_West_England/rank_unweighted,205.000000,503.000000,2514.000000,11.263415
nodes/http://dbpedia.org/resource/Kingdom_of_England/rank_weighted,492.000000,4876.000000,6014.000000,11.223577
nodes/http://dbpedia.org/resource/Defender_(association_football)/rank_weighted,1824.000000,9710.000000,22176.000000,11.157895
nodes/http://dbpedia.org/resource/Lawyer/rank_shift,39.000000,-988.000000,-395.000000,-11.128205
nodes/http://dbpedia.org/resource/Moelwyn_Hughes/rank_unweighted,1549.000000,2482.000000,18667.000000,11.051001
"nodes/http://dbpedia.org/resource/Preston,_Lancashire/rank_weighted",464.000000,5963.000000,5586.000000,11.038793
nodes/http://dbpedia.org/resource/Atlanta/rank_weighted,372.000000,1307.000000,4477.000000,11.034946
nodes/http://dbpedia.org/resource/China/rank_weighted,193.000000,173.000000,2310.000000,10.968912
"nodes/http://dbpedia.org/resource/Bath,_Somerset/rank_shift",506.000000,-331.000000,-5014.000000,-10.909091
nodes/http://dbpedia.org/resource/Wales/rank_unweighted,82.000000,52.000000,975.000000,10.890244
nodes/http://dbpedia.org/resource/Murray_Sueter/rank_weighted,2489.000000,4758.000000,29579.000000,10.883889
nodes/http://dbpedia.org/resource/Americans/rank_weighted,178.000000,16039.000000,2096.000000,10.775281
nodes/http://dbpedia.org/resource/West_Virginia/rank_weighted,375.000000,511.000000,4378.000000,10.674667
nodes/http://dbpedia.org/resource/West_Bromwich/rank_shift,-22.000000,-45.000000,210.000000,10.545455
nodes/http://dbpedia.org/resource/Speaker_of_the_Legislative_Assembly_of_Queensland/rank_shift,21.000000,-251.000000,240.000000,10.428571
nodes/http://dbpedia.org/resource/Records_of_members_of_parliament_of_the_United_Kingdom/rank_unweighted,867.000000,4081.000000,9888.000000,10.404844
nodes/http://dbpedia.org/resource/Humanoid_(Dungeons_&_Dragons)/rank_unweighted,317.000000,5962.000000,3611.000000,10.391167
nodes/http://dbpedia.org/resource/Germany/rank_weighted,68.000000,111.000000,772.000000,10.352941
nodes/http://dbpedia.org/resource/Arizona/rank_shift,298.000000,165.000000,-2785.000000,-10.345638
nodes/http://dbpedia.org/resource/Labour_Party_(UK)/rank_unweighted,12.000000,32.000000,136.000000,10.333333
nodes/http://dbpedia.org/resource/Lee_Anne_Wong/rank_shift,-115.000000,104.000000,-1303.000000,-10.330435
nodes/http://dbpedia.org/resource/Demonym/rank_weighted,1680.000000,8995.000000,19011.000000,10.316071
nodes/http://dbpedia.org/resource/Pacific_Ocean/rank_unweighted,574.000000,2651.000000,6446.000000,10.229965
nodes/http://dbpedia.org/resource/Indianapolis/rank_weighted,330.000000,4455.000000,3698.000000,10.206061
nodes/http://dbpedia.org/resource/Essex/rank_shift,31.000000,15.000000,-285.000000,-10.193548
nodes/http://dbpedia.org/resource/Cardiff/rank_weighted,276.000000,158.000000,3084.000000,10.173913
"nodes/http://dbpedia.org/resource/Brunswick,_Maryland/rank_shift",72.000000,570.000000,801.000000,10.125000
"nodes/http://dbpedia.org/resource/Crisfield,_Maryland/rank_shift",72.000000,-663.000000,801.000000,10.125000
"nodes/http://dbpedia.org/resource/Marshall_Hall,_Maryland/rank_shift",72.000000,32.000000,801.000000,10.125000
"nodes/http://dbpedia.org/resource/Pocomoke_City,_Maryland/rank_shift",72.000000,-611.000000,801.000000,10.125000
nodes/http://dbpedia.org/resource/Records_of_members_of_parliament_of_the_United_Kingdom/rank_shift,127.000000,-1127.000000,-1155.000000,-10.094488
nodes/http://dbpedia.org/resource/World_War_II/rank_weighted,79.000000,510.000000,873.000000,10.050633
nodes/http://dbpedia.org/resource/Hampshire/rank_unweighted,81.000000,282.000000,895.000000,10.049383
nodes/http://dbpedia.org/resource/Suffolk/rank_shift,-39.000000,-239.000000,-430.000000,-10.025641
nodes/http://dbpedia.org/resource/Pat_Collins_(showman)/rank_weighted,2685.000000,5647.000000,29585.000000,10.018622
nodes/http://dbpedia.org/resource/Rome/rank_weighted,161.000000,1599.000000,1765.000000,9.962733
nodes/http://dbpedia.org/resource/Islam/rank_shift,-52.000000,-62.000000,-570.000000,-9.961538
nodes/http://dbpedia.org/resource/Americans/rank_unweighted,125.000000,12906.000000,1367.000000,9.936000
nodes/http://dbpedia.org/resource/Indianapolis/rank_shift,-41.000000,411.000000,366.000000,9.926829
nodes/http://dbpedia.org/resource/Massachusetts_Institute_of_Technology/rank_weighted,287.000000,1134.000000,3129.000000,9.902439
nodes/http://dbpedia.org/resource/Howard_University/rank_shift,-196.000000,48.000000,-2135.000000,-9.892857
nodes/http://dbpedia.org/resource/Republic_of_Ireland/rank_unweighted,206.000000,85.000000,2240.000000,9.873786
nodes/http://dbpedia.org/resource/Scotland/rank_unweighted,65.000000,100.000000,706.000000,9.861538
nodes/http://dbpedia.org/resource/Hampshire/rank_weighted,90.000000,314.000000,976.000000,9.844444
nodes/http://dbpedia.org/resource/New_Jersey/rank_unweighted,222.000000,740.000000,2407.000000,9.842342
nodes/http://dbpedia.org/resource/New_Mexico/rank_shift,75.000000,-585.000000,-663.000000,-9.840000
nodes/http://dbpedia.org/resource/Malta/rank_shift,81.000000,-470.000000,-715.000000,-9.827160
nodes/http://dbpedia.org/resource/California/rank_weighted,19.000000,63.000000,204.000000,9.736842
nodes/http://dbpedia.org/resource/Lord_Lieutenant_of_the_West_Riding_of_Yorkshire/rank_weighted,1931.000000,2866.000000,20707.000000,9.723459
"nodes/http://dbpedia.org/resource/Newark,_New_Jersey/rank_weighted",923.000000,7802.000000,9874.000000,9.697725
nodes/http://dbpedia.org/resource/Stanford_University/rank_unweighted,528.000000,7479.000000,5643.000000,9.687500
nodes/http://dbpedia.org/resource/Shelley_Moore_Capito/rank_shift,300.000000,-1774.000000,-2605.000000,-9.683333
nodes/http://dbpedia.org/resource/East_Sussex/rank_shift,-44.000000,-120.000000,-470.000000,-9.681818
nodes/http://dbpedia.org/resource/Met_Office/rank_unweighted,231.000000,632.000000,2467.000000,9.679654
nodes/http://dbpedia.org/resource/Alabama/rank_weighted,470.000000,3720.000000,5016.000000,9.672340
nodes/http://dbpedia.org/resource/Australia/rank_shift,-5.000000,2.000000,43.000000,9.600000
nodes/http://dbpedia.org/resource/Marcus_Samuelsson/rank_shift,280.000000,-15.000000,-2403.000000,-9.582143
nodes/http://dbpedia.org/resource/Oklahoma_City/rank_unweighted,1900.000000,8671.000000,20026.000000,9.540000
nodes/http://dbpedia.org/resource/Epistemology/rank_weighted,2581.000000,1708.000000,27126.000000,9.509880
nodes/http://dbpedia.org/resource/London/rank_weighted,10.000000,6.000000,105.000000,9.500000
nodes/http://dbpedia.org/resource/Lord_Colum_Crichton-Stuart/rank_weighted,2819.000000,17012.000000,29571.000000,9.489890
nodes/http://dbpedia.org/resource/Businessperson/rank_unweighted,755.000000,2057.000000,7907.000000,9.472848
nodes/http://dbpedia.org/resource/Labour_Party_(UK)/rank_weighted,11.000000,18.000000,115.000000,9.454545
nodes/http://dbpedia.org/resource/Mayor–council_government/rank_unweighted,40.000000,293.000000,418.000000,9.450000
nodes/http://dbpedia.org/resource/Academic_administration/rank_weighted,972.000000,13360.000000,10135.000000,9.426955
nodes/http://dbpedia.org/resource/Bristol/rank_shift,52.000000,171.000000,-434.000000,-9.346154
nodes/http://dbpedia.org/resource/Republic_of_Ireland/rank_weighted,261.000000,73.000000,2681.000000,9.272031
nodes/http://dbpedia.org/resource/India/rank_unweighted,134.000000,218.000000,1376.000000,9.268657
nodes/http://dbpedia.org/resource/Giant_(Dungeons_&_Dragons)/rank_shift,258.000000,-214.000000,-2112.000000,-9.186047
nodes/http://dbpedia.org/resource/Harvard_University/rank_shift,20.000000,-131.000000,-163.000000,-9.150000
nodes/http://dbpedia.org/resource/British_nationality_law/rank_weighted,1064.000000,2884.000000,10740.000000,9.093985
"nodes/http://dbpedia.org/resource/James_Remnant,_1st_Baron_Remnant/rank_weighted",2935.000000,1321.000000,29547.000000,9.067121
"nodes/http://dbpedia.org/resource/Baton_Rouge,_Louisiana/rank_shift",24.000000,-133.000000,241.000000,9.041667
nodes/http://dbpedia.org/resource/Met_Office/rank_weighted,218.000000,594.000000,2188.000000,9.036697
nodes/http://dbpedia.org/resource/Public_university/rank_weighted,41.000000,28.000000,411.000000,9.024390
nodes/http://dbpedia.org/resource/New_Zealand/rank_unweighted,441.000000,129.000000,4410.000000,9.000000
nodes/http://dbpedia.org/resource/Geoffrey_Zakarian/rank_shift,295.000000,-133.000000,-2344.000000,-8.945763
nodes/http://dbpedia.org/resource/Yale_University/rank_unweighted,264.000000,2067.000000,2611.000000,8.890152
nodes/http://dbpedia.org/resource/Historic_counties_of_England/rank_shift,-63.000000,-73.000000,-623.000000,-8.888889
nodes/http://dbpedia.org/resource/Rotterdam/rank_shift,-155.000000,373.000000,1221.000000,8.877419
